CLASS_CD	CLASS_COMMENT	SYSTEM_TYPE	CLASS_DTL_CD	DICT_NM	VIEW_ORDER	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG	CLASS_GRP_CD	CLASS_GRP_COMMENT	USE_FLG	DEFAULT_FLG
PRINTERDEF_Z005	分割はい替パレットはり紙帳票出力定義（ＨＴ）	tsn	8460	分割はい替パレットはり紙帳票出力定義（ＨＴ）（大井東用）	33	0												
PRINTERDEF_Z005	分割はい替パレットはり紙帳票出力定義（ＨＴ）	tsn	8010	分割はい替パレットはり紙帳票出力定義（ＨＴ）（埼玉配送用）	34	0												
SORTSTOCKKBN	仕分補充区分	tsn	1	うしろ補充	1	0												
SORTSTOCKKBN	仕分補充区分	tsn	2	まえ補充	2	0												
SORTSTOCKKBN	仕分補充区分	tsn	3	取出	3	0												
TRACETYPEDT	追跡区分詳細	tsn	0100	基本数量	1	0												
TRACETYPEDT	追跡区分詳細	tsn	0200	保管場	2	0												
TRACETYPEDT	追跡区分詳細	tsn	0300	保管場（分割はい替）	3	0												
TRACETYPEDT	追跡区分詳細	tsn	04YY	仕分場	4	0												
TRACETYPEDT	追跡区分詳細	tsn	0500	引取場	5	0												
TRACETYPEDT	追跡区分詳細	tsn	06YY	山出し	6	0												
TRACETYPEDT	追跡区分詳細	tsn	07YY	山出し（カートン）	7	0												
TRACETYPEDT	追跡区分詳細	tsn	0800	画面修正	8	0												
TRACETYPEDT	追跡区分詳細	tsn	0900	補充	9	0												
TRACETYPEDT	追跡区分詳細	tsn	1000	取出	10	0												
TRACETYPEDT	追跡区分詳細	tsn	1100	仕分済	11	0												
TRACETYPEDT	追跡区分詳細	tsn	1200	仕分済（ケース単位出荷）	12	0												
TRACETYPEDT	追跡区分詳細	tsn	1300	出荷済	13	0												
TRACETYPEDT	追跡区分詳細	tsn	1400	引取場出荷	14	0												
TRACETYPEDT	追跡区分詳細	tsn	1500	引取場解除	15	0												
TRACETYPEDT	追跡区分詳細	tsn	1600	製品移動（融通）	16	0												
TRACETYPEDT	追跡区分詳細	tsn	1700	製品移動（その他）	17	0												
TRACETYPEDT	追跡区分詳細	tsn	1800	前補充分割	18	0												
TRACETYPEDT	追跡区分詳細	tsn	1900	追跡不能	19	0												
TRACETYPEDT	追跡区分詳細	tsn	2000	製品移動（仕分場）	20	0												
TRACETYPEDT	追跡区分詳細	tsn	2100	製品移動（引取場）	21	0												
TRACETYPEDT	追跡区分詳細	tsn	2200	在庫調査補正	22	0												
TRACETYPEDT	追跡区分詳細	tsn	2300	仕分済（即時）	23	0												
TRACETYPEDT	追跡区分詳細	tsn	2400	仕分場出荷	24	0												
TRACETYPEDT	追跡区分詳細	tsn	2500	製品移動（仕分場）出荷	25	0												
TRACETYPEDT	追跡区分詳細	tsn	2600	製品移動（引取場）出荷	26	0												
TRACETYPEDT	追跡区分詳細	tsn	2700	製品移動（融通）出荷	27	0												
TRACETYPEDT	追跡区分詳細	tsn	2800	製品移動（その他）出荷	28	0												
TRACETYPEDT	追跡区分詳細	tsn	2900	取出（引取場補充）	29	0												
RACKLABELPRFLG	ラック間製品移動確認リスト印刷区分	tsn	0	未発行	1	0												
RACKLABELPRFLG	ラック間製品移動確認リスト印刷区分	tsn	1	発行済	2	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8351	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（札幌用）	1	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8075	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（釧路用）	2	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8037	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（盛岡用）	3	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8002	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（仙台用）	4	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8004	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（水戸用）	5	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8005	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（宇都宮用）	6	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8006	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（高崎用）	7	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8034	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（埼玉用）	8	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8009	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（新座用）	9	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8356	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（千葉用）	10	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8352	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（羽田用）	11	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8357	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（東京用）	12	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8044	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（神奈川用）	13	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8039	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（新潟用）	14	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8077	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（松本用）	15	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8012	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（金沢用）	16	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8045	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（浜松用）	17	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8011	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（名古屋用）	18	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8355	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（大阪用）	19	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8067	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（泉大津用）	20	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8016	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（神戸用）	21	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8018	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（米子用）	22	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8017	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（岡山用）	23	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8019	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（広島用）	24	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8020	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（高松用）	25	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8318	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（福岡用）	26	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8042	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（小倉用）	27	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8025	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（鹿児島用）	28	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8027	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（沖縄用）	29	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8036	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（青森用）	30	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8499	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（ＣＡＰ用）	31	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8359	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（京都用）	32	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8460	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（大井東用）	33	0												
PRINTERDEF_S0031	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）	tsn	8010	山出しリスト（製品移動：仕分場）帳票出力定義（ＨＴ）（埼玉配送用）	34	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8351	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（札幌用）	1	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8075	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（釧路用）	2	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8037	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（盛岡用）	3	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8002	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（仙台用）	4	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8004	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（水戸用）	5	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8005	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（宇都宮用）	6	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8006	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（高崎用）	7	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8034	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（埼玉用）	8	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8009	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（新座用）	9	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8356	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（千葉用）	10	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8352	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（羽田用）	11	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8357	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（東京用）	12	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8044	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（神奈川用）	13	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8039	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（新潟用）	14	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8077	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（松本用）	15	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8012	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（金沢用）	16	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8045	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（浜松用）	17	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8011	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（名古屋用）	18	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8355	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（大阪用）	19	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8067	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（泉大津用）	20	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8016	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（神戸用）	21	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8018	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（米子用）	22	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8017	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（岡山用）	23	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8019	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（広島用）	24	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8020	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（高松用）	25	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8318	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（福岡用）	26	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8042	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（小倉用）	27	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8025	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（鹿児島用）	28	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8027	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（沖縄用）	29	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8036	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（青森用）	30	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8499	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（ＣＡＰ用）	31	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8359	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（京都用）	32	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8460	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（大井東用）	33	0												
PRINTERDEF_S0032	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）	tsn	8010	山出しリスト（製品移動：引取場）帳票出力定義（ＨＴ）（埼玉配送用）	34	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8351	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（札幌用）	1	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8075	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（釧路用）	2	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8037	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（盛岡用）	3	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8002	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（仙台用）	4	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8004	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（水戸用）	5	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8005	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（宇都宮用）	6	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8006	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（高崎用）	7	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8034	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（埼玉用）	8	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8009	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（新座用）	9	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8356	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（千葉用）	10	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8352	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（羽田用）	11	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8357	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（東京用）	12	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8044	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（神奈川用）	13	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8039	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（新潟用）	14	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8077	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（松本用）	15	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8012	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（金沢用）	16	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8045	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（浜松用）	17	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8011	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（名古屋用）	18	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8355	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（大阪用）	19	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8067	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（泉大津用）	20	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8016	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（神戸用）	21	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8018	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（米子用）	22	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8017	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（岡山用）	23	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8019	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（広島用）	24	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8020	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（高松用）	25	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8318	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（福岡用）	26	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8042	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（小倉用）	27	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8025	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（鹿児島用）	28	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8027	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（沖縄用）	29	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8036	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（青森用）	30	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8499	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（ＣＡＰ用）	31	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8359	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（京都用）	32	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8460	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（大井東用）	33	0												
PRINTERDEF_S0033	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）	tsn	8010	山出しリスト（製品移動：融通）帳票出力定義（ＨＴ）（埼玉配送用）	34	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8351	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（札幌用）	1	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8075	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（釧路用）	2	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8037	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（盛岡用）	3	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8002	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（仙台用）	4	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8004	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（水戸用）	5	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8005	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（宇都宮用）	6	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8006	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（高崎用）	7	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（埼玉用）	8	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8009	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（新座用）	9	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8356	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（千葉用）	10	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8352	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（羽田用）	11	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8357	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（東京用）	12	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8044	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（神奈川用）	13	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8039	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（新潟用）	14	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8077	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（松本用）	15	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8012	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（金沢用）	16	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8045	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（浜松用）	17	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8011	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（名古屋用）	18	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8355	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（大阪用）	19	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8067	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（泉大津用）	20	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8016	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（神戸用）	21	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8018	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（米子用）	22	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8017	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（岡山用）	23	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8019	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（広島用）	24	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8020	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（高松用）	25	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8318	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（福岡用）	26	0												
PRINTERDEF_S0034	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）	tsn	8042	山出しリスト（製品移動：その他）帳票出力定義（ＨＴ）（小倉用）	27	0												
